ID,Pos,Department,Stage,Stage_class,Application_date,App_source,Qualification,Experience,Type,Offer_taken,Conf_Date,Recency,Event
5659067,Business Operations Manager,Operations,New Application,0,08-08-2018,Agency,Masters,4,Experienced,Not avaliable,#N/A,--,9
5662401,Associate Relationship Manager,Sales,New Application,0,27-03-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5665736,Associate Relationship Manager,Sales,New Application,0,31-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5669072,IT Analyst,IT,In-House Interview,2,31-08-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5672409,Associate Relationship Manager,Sales,New Application,0,20-10-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5675747,Associate Relationship Manager,Sales,In-House Interview,2,25-09-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5679086,Sr. Business Analyst,IT,New Application,0,14-03-2017,Website,Masters,9,Experienced,Not avaliable,#N/A,--,9
5682426,Account Executive,Sales,New Application,0,25-01-2018,Agency,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
5685767,Associate Software Developer,Engineering,New Application,0,04-12-2016,Website,PhD,0,Campus,Not avaliable,#N/A,--,9
5689109,Associate Relationship Manager,Sales,New Application,0,14-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5692452,Associate Relationship Manager,Sales,New Application,0,11-09-2016,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
5695796,Associate Software Developer,Engineering,New Application,0,22-12-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5699141,Associate Software Developer,Engineering,New Application,0,10-11-2017,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5702487,Associate Software Developer,Engineering,New Application,0,27-01-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5705834,Associate Software Developer,Engineering,New Application,0,26-11-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5709182,Associate Relationship Manager,Sales,In-House Interview,2,26-02-2018,Campus Job Board,Bachelors,5,Campus,Not avaliable,#N/A,--,9
5712531,UX Designer,Product,New Application,0,12-01-2017,Advertisement,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
5715881,Finance Manager,Finance,New Application,0,29-03-2016,Agency,Bachelors,5,Experienced,Not avaliable,#N/A,--,9
5719232,Associate Product Manager,Product,New Application,0,13-01-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5722584,IT Analyst,IT,New Application,0,19-10-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5725937,Associate Software Developer,Engineering,New Application,0,02-03-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5729291,Finance Manager,Finance,New Application,0,23-11-2017,Website,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5732646,Associate Relationship Manager,Sales,New Application,0,23-12-2016,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
5736002,Sr. Business Analyst,IT,New Application,0,12-05-2016,Agency,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5739359,Associate Product Manager,Product,In-House Interview,2,09-09-2016,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
5742717,Associate Software Developer,Engineering,New Application,0,16-12-2017,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5746076,Associate Software Developer,Engineering,New Application,0,28-10-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5749436,Associate Relationship Manager,Sales,In-House Interview,2,08-11-2018,Website,Masters,1,Campus,Not avaliable,#N/A,--,9
5752797,Associate Product Manager,Product,New Application,0,14-12-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5756159,Associate Software Developer,Engineering,New Application,0,11-09-2016,Website,PhD,0,Campus,Not avaliable,#N/A,--,9
5759522,Associate Software Developer,Engineering,In-House Interview,2,29-09-2016,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
5762886,Associate Software Developer,Engineering,New Application,0,19-09-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5766251,Associate Relationship Manager,Sales,New Application,0,12-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5769617,Associate Software Developer,Engineering,New Application,0,04-02-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5772984,Business Operations Manager,Operations,New Application,0,10-06-2016,Internal Referral,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5776352,Account Executive,Sales,In-House Interview,2,04-09-2018,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
5779721,Associate Software Developer,Engineering,New Application,0,21-12-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5783091,Associate Relationship Manager,Sales,New Application,0,06-10-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5786462,Associate Relationship Manager,Sales,In-House Interview,2,26-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5789834,Associate Software Developer,Engineering,New Application,0,07-12-2016,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5793207,Associate Relationship Manager,Sales,In-House Interview,2,15-10-2018,Campus Job Board,Masters,3,Campus,Not avaliable,#N/A,--,9
5796581,Associate Product Manager,Product,New Application,0,04-10-2018,Campus Job Board,PhD,1,Campus,Not avaliable,#N/A,--,9
5799956,Associate Product Manager,Product,New Application,0,10-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5803332,Associate Software Developer,Engineering,New Application,0,11-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5806709,Associate Software Developer,Engineering,New Application,0,08-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5810087,Associate Relationship Manager,Sales,New Application,0,30-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5813466,Associate Product Manager,Product,New Application,0,30-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5816846,Associate Relationship Manager,Sales,New Application,0,02-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5820227,Associate Relationship Manager,Sales,New Application,0,28-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5823609,Associate Relationship Manager,Sales,New Application,0,11-02-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5826992,Associate Product Manager,Product,In-House Interview,2,05-01-2017,Campus Job Board,PhD,1,Campus,Not avaliable,#N/A,--,9
5830376,Associate Relationship Manager,Sales,New Application,0,04-09-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5833761,Associate Software Developer,Engineering,New Application,0,02-01-2017,Website,Masters,2,Campus,Not avaliable,#N/A,--,9
5837147,Associate Product Manager,Product,New Application,0,21-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5840534,Associate Relationship Manager,Sales,New Application,0,13-10-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5843922,Finance Manager,Finance,New Application,0,29-04-2018,Agency,PhD,4,Experienced,Not avaliable,#N/A,--,9
5847311,Associate Software Developer,Engineering,New Application,0,08-11-2018,Website,PhD,2,Campus,Not avaliable,#N/A,--,9
5850701,Associate Software Developer,Engineering,New Application,0,06-11-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5854092,Finance Manager,Finance,New Application,0,26-01-2018,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
5857484,Associate Software Developer,Engineering,New Application,0,28-09-2018,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
5860877,Associate Relationship Manager,Sales,New Application,0,05-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5864271,Associate Software Developer,Engineering,New Application,0,22-02-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5867666,Sr. Business Analyst,IT,New Application,0,09-04-2016,Agency,Masters,15,Experienced,Not avaliable,#N/A,--,9
5871062,Associate Software Developer,Engineering,New Application,0,12-11-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
5874459,Associate Software Developer,Engineering,New Application,0,16-11-2017,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
5877857,Associate Product Manager,Product,New Application,0,02-12-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5881256,Associate Relationship Manager,Sales,New Application,0,11-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5884656,Associate Software Developer,Engineering,New Application,0,01-09-2016,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5888057,Account Executive,Sales,In-House Interview,2,06-12-2017,Website,Masters,6,Experienced,Not avaliable,#N/A,--,9
5891459,Associate Product Manager,Product,New Application,0,12-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5894862,Sr. Customer Service Operations Associate,Operations,New Application,0,20-02-2018,Outsourced,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5898266,Associate Software Developer,Engineering,New Application,0,14-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5901671,Associate Product Manager,Product,New Application,0,06-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5905077,Associate Software Developer,Engineering,New Application,0,24-03-2016,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5908484,Associate Product Manager,Product,In-House Interview,2,08-09-2017,Career Fair,PhD,1,Campus,Not avaliable,#N/A,--,9
5911892,Associate Software Developer,Engineering,New Application,0,19-09-2018,Website,PhD,0,Campus,Not avaliable,#N/A,--,9
5915301,Associate Software Developer,Engineering,New Application,0,18-12-2018,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
5918711,Associate Software Developer,Engineering,New Application,0,05-10-2016,Advertisement,PhD,1,Campus,Not avaliable,#N/A,--,9
5922122,Associate Software Developer,Engineering,New Application,0,15-02-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5925534,Business Operations Manager,Operations,In-House Interview,2,13-12-2018,Internal Referral,Masters,8,Experienced,Not avaliable,#N/A,--,9
5928947,Associate Relationship Manager,Sales,New Application,0,02-12-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5932361,Associate Relationship Manager,Sales,In-House Interview,2,22-09-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5935776,Associate Software Developer,Engineering,In-House Interview,2,25-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5939192,Associate Product Manager,Product,In-House Interview,2,13-08-2016,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
5942609,Sr. Customer Service Operations Associate,Operations,New Application,0,23-06-2016,Outsourced,Bachelors,9,Experienced,Not avaliable,#N/A,--,9
5946027,Associate Product Manager,Product,In-House Interview,2,25-09-2017,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5949446,Associate Relationship Manager,Sales,New Application,0,30-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5952866,Associate Product Manager,Product,New Application,0,01-10-2017,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5956287,UX Designer,Product,In-House Interview,2,11-04-2018,Website,Masters,4,Experienced,Not avaliable,#N/A,--,9
5959709,Associate Relationship Manager,Sales,New Application,0,30-01-2017,Website,Masters,1,Campus,Not avaliable,#N/A,--,9
5963132,Associate Relationship Manager,Sales,New Application,0,26-01-2018,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
5966556,Associate Relationship Manager,Sales,New Application,0,13-01-2017,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
5969981,Associate Product Manager,Product,New Application,0,23-01-2016,Advertisement,PhD,2,Campus,Not avaliable,#N/A,--,9
5973407,Associate Relationship Manager,Sales,New Application,0,04-10-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5976834,Associate Relationship Manager,Sales,New Application,0,13-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5980262,Associate Software Developer,Engineering,New Application,0,05-02-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5983691,Associate Product Manager,Product,In-House Interview,2,30-12-2018,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
5987121,Sr. Business Analyst,IT,New Application,0,14-04-2017,Agency,Bachelors,12,Experienced,Not avaliable,#N/A,--,9
5990552,Finance Manager,Finance,New Application,0,06-11-2017,Website,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
5993984,Associate Relationship Manager,Sales,New Application,0,26-11-2016,Campus Event,Masters,1,Campus,Not avaliable,#N/A,--,9
5997417,Associate Relationship Manager,Sales,In-House Interview,2,14-11-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
6000851,Associate Software Developer,Engineering,New Application,0,11-12-2018,Advertisement,PhD,1,Campus,Not avaliable,#N/A,--,9
6004286,Associate Product Manager,Product,New Application,0,31-10-2016,Career Fair,PhD,0,Campus,Not avaliable,#N/A,--,9
6007722,IT Analyst,IT,New Application,0,06-09-2017,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
6011159,Associate Software Developer,Engineering,New Application,0,08-12-2016,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
6014597,Associate Relationship Manager,Sales,New Application,0,03-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6018036,Associate Relationship Manager,Sales,New Application,0,01-01-2017,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
6021476,Associate Product Manager,Product,New Application,0,11-11-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6024917,Associate Relationship Manager,Sales,New Application,0,15-10-2017,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6028359,Associate Software Developer,Engineering,New Application,0,13-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6031802,Associate Software Developer,Engineering,New Application,0,07-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6035246,Associate Software Developer,Engineering,New Application,0,07-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6038691,Associate Relationship Manager,Sales,New Application,0,11-02-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6042137,Account Executive,Sales,New Application,0,06-01-2018,Website,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
6045584,Associate Relationship Manager,Sales,New Application,0,31-12-2018,Campus Event,Masters,2,Campus,Not avaliable,#N/A,--,9
6049032,Associate Software Developer,Engineering,In-House Interview,2,06-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6052481,Associate Relationship Manager,Sales,New Application,0,05-10-2016,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
6055931,Associate Relationship Manager,Sales,New Application,0,24-10-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
6059382,Associate Software Developer,Engineering,New Application,0,26-03-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6062834,Associate Software Developer,Engineering,New Application,0,14-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6066287,Account Executive,Sales,In-House Interview,2,10-08-2018,Agency,Masters,7,Experienced,Not avaliable,#N/A,--,9
6069741,Associate Relationship Manager,Sales,In-House Interview,2,12-10-2018,Advertisement,Bachelors,4,Campus,Not avaliable,#N/A,--,9
6073196,Associate Software Developer,Engineering,New Application,0,01-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6073197,Associate Software Developer,Engineering,Phone Screen,3,29-10-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
6073199,Associate Relationship Manager,Sales,Phone Screen,3,19-12-2018,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
6073202,Associate Software Developer,Engineering,Phone Screen,3,30-01-2017,Advertisement,PhD,1,Campus,Not avaliable,#N/A,--,9
6073206,Associate Software Developer,Engineering,Phone Screen,3,19-09-2016,Career Fair,PhD,1,Campus,Not avaliable,#N/A,--,9
6073211,Finance Manager,Finance,Phone Screen,3,13-06-2017,Internal Referral,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
6073217,Financial Analyst,Finance,Phone Screen,3,30-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6073224,UX Designer,Product,Phone Screen,3,29-04-2017,Advertisement,Phd,6,Experienced,Not avaliable,#N/A,--,9
6073232,Associate Product Manager,Product,Phone Screen,3,15-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
6073241,Associate Software Developer,Engineering,Phone Screen,3,18-08-2018,Career Fair,PhD,1,Campus,Not avaliable,#N/A,--,9
